Source,Target,Type,Id,Label,timeset,Weight,mmnt-edgetype
T1190,T1566,Undirected,18764,technique-technique,,2,technique<--->technique
T1190,T1598,Undirected,18765,technique-technique,,1,technique<--->technique
T1190,T1598.002,Undirected,18766,technique-technique,,1,technique<--->technique
T1190,T1598.003,Undirected,18767,technique-technique,,4,technique<--->technique
T1190,T1566.001,Undirected,18768,technique-technique,,9,technique<--->technique
T1190,T1566.002,Undirected,18769,technique-technique,,7,technique<--->technique
T1190,T1566.003,Undirected,18770,technique-technique,,2,technique<--->technique
T1190,T1542.003,Undirected,18771,technique-technique,,2,technique<--->technique
T1190,T1057,Undirected,18772,technique-technique,,7,technique<--->technique
T1190,T1055,Undirected,18773,technique-technique,,3,technique<--->technique
T1190,T1055.001,Undirected,18774,technique-technique,,1,technique<--->technique
T1190,T1055.002,Undirected,18775,technique-technique,,1,technique<--->technique
T1190,T1055.012,Undirected,18776,technique-technique,,3,technique<--->technique
T1190,T1572,Undirected,18777,technique-technique,,1,technique<--->technique
T1190,T1090,Undirected,18778,technique-technique,,4,technique<--->technique
T1190,T1090.004,Undirected,18779,technique-technique,,1,technique<--->technique
T1190,T1090.002,Undirected,18780,technique-technique,,4,technique<--->technique
T1190,T1090.001,Undirected,18781,technique-technique,,3,technique<--->technique
T1190,T1090.003,Undirected,18782,technique-technique,,3,technique<--->technique
T1190,T1012,Undirected,18783,technique-technique,,6,technique<--->technique
T1190,T1219,Undirected,18784,technique-technique,,3,technique<--->technique
T1190,T1563.002,Undirected,18785,technique-technique,,1,technique<--->technique
T1190,T1021.001,Undirected,18786,technique-technique,,9,technique<--->technique
T1190,T1021.002,Undirected,18787,technique-technique,,8,technique<--->technique
T1190,T1021.004,Undirected,18788,technique-technique,,5,technique<--->technique
T1190,T1021.005,Undirected,18789,technique-technique,,1,technique<--->technique
T1190,T1021.006,Undirected,18790,technique-technique,,2,technique<--->technique
T1190,T1018,Undirected,18791,technique-technique,,10,technique<--->technique
T1190,T1091,Undirected,18792,technique-technique,,1,technique<--->technique
T1190,T1496,Undirected,18793,technique-technique,,3,technique<--->technique
T1190,T1014,Undirected,18794,technique-technique,,3,technique<--->technique
T1190,T1053.002,Undirected,18795,technique-technique,,1,technique<--->technique
T1190,T1053.003,Undirected,18796,technique-technique,,1,technique<--->technique
T1190,T1053.005,Undirected,18797,technique-technique,,10,technique<--->technique
T1190,T1113,Undirected,18798,technique-technique,,5,technique<--->technique
T1190,T1593.002,Undirected,18799,technique-technique,,1,technique<--->technique
T1190,T1593.001,Undirected,18800,technique-technique,,1,technique<--->technique
T1190,T1594,Undirected,18801,technique-technique,,1,technique<--->technique
T1190,T1505.003,Undirected,18802,technique-technique,,12,technique<--->technique
T1190,T1518,Undirected,18803,technique-technique,,1,technique<--->technique
T1190,T1518.001,Undirected,18804,technique-technique,,3,technique<--->technique
T1190,T1608.004,Undirected,18805,technique-technique,,2,technique<--->technique
T1190,T1608.001,Undirected,18806,technique-technique,,2,technique<--->technique
T1190,T1608.002,Undirected,18807,technique-technique,,1,technique<--->technique
T1190,T1528,Undirected,18808,technique-technique,,1,technique<--->technique
T1190,T1539,Undirected,18809,technique-technique,,1,technique<--->technique
T1190,T1558.001,Undirected,18810,technique-technique,,1,technique<--->technique
T1190,T1558.003,Undirected,18811,technique-technique,,2,technique<--->technique
T1190,T1553,Undirected,18812,technique-technique,,1,technique<--->technique
T1190,T1553.002,Undirected,18813,technique-technique,,5,technique<--->technique
T1190,T1553.006,Undirected,18814,technique-technique,,1,technique<--->technique
T1190,T1553.005,Undirected,18815,technique-technique,,1,technique<--->technique
T1190,T1195.002,Undirected,18816,technique-technique,,5,technique<--->technique
T1190,T1218.001,Undirected,18817,technique-technique,,1,technique<--->technique
T1190,T1218.004,Undirected,18818,technique-technique,,1,technique<--->technique
T1190,T1218.005,Undirected,18819,technique-technique,,2,technique<--->technique
T1190,T1218.010,Undirected,18820,technique-technique,,2,technique<--->technique
T1190,T1218.011,Undirected,18821,technique-technique,,6,technique<--->technique
T1190,T1082,Undirected,18822,technique-technique,,7,technique<--->technique
T1190,T1614.001,Undirected,18823,technique-technique,,1,technique<--->technique
T1190,T1016,Undirected,18824,technique-technique,,9,technique<--->technique
T1190,T1016.001,Undirected,18825,technique-technique,,1,technique<--->technique
T1190,T1049,Undirected,18826,technique-technique,,7,technique<--->technique
T1190,T1033,Undirected,18827,technique-technique,,8,technique<--->technique
T1190,T1007,Undirected,18828,technique-technique,,3,technique<--->technique
T1190,T1569.002,Undirected,18829,technique-technique,,5,technique<--->technique
T1190,T1124,Undirected,18830,technique-technique,,1,technique<--->technique
T1190,T1221,Undirected,18831,technique-technique,,2,technique<--->technique
T1190,T1199,Undirected,18832,technique-technique,,5,technique<--->technique
T1190,T1552.001,Undirected,18833,technique-technique,,2,technique<--->technique
T1190,T1552.004,Undirected,18834,technique-technique,,3,technique<--->technique
T1190,T1550,Undirected,18835,technique-technique,,1,technique<--->technique
T1190,T1550.001,Undirected,18836,technique-technique,,2,technique<--->technique
T1190,T1550.002,Undirected,18837,technique-technique,,4,technique<--->technique
T1190,T1550.003,Undirected,18838,technique-technique,,1,technique<--->technique
T1190,T1550.004,Undirected,18839,technique-technique,,1,technique<--->technique
T1190,T1204.002,Undirected,18840,technique-technique,,9,technique<--->technique
T1190,T1204.001,Undirected,18841,technique-technique,,7,technique<--->technique
T1190,T1078,Undirected,18842,technique-technique,,13,technique<--->technique
T1190,T1078.004,Undirected,18843,technique-technique,,3,technique<--->technique
T1190,T1078.002,Undirected,18844,technique-technique,,2,technique<--->technique
T1190,T1078.003,Undirected,18845,technique-technique,,4,technique<--->technique
T1190,T1102,Undirected,18846,technique-technique,,2,technique<--->technique
T1190,T1102.002,Undirected,18847,technique-technique,,5,technique<--->technique
T1190,T1102.001,Undirected,18848,technique-technique,,2,technique<--->technique
T1190,T1047,Undirected,18849,technique-technique,,7,technique<--->technique
T1203,T1211,Undirected,18850,technique-technique,,1,technique<--->technique
T1203,T1068,Undirected,18851,technique-technique,,7,technique<--->technique
T1203,T1210,Undirected,18852,technique-technique,,4,technique<--->technique
T1203,T1133,Undirected,18853,technique-technique,,7,technique<--->technique
T1203,T1008,Undirected,18854,technique-technique,,2,technique<--->technique
T1203,T1083,Undirected,18855,technique-technique,,18,technique<--->technique
T1203,T1222.002,Undirected,18856,technique-technique,,1,technique<--->technique
T1203,T1187,Undirected,18857,technique-technique,,1,technique<--->technique
T1203,T1606.002,Undirected,18858,technique-technique,,1,technique<--->technique
T1203,T1606.001,Undirected,18859,technique-technique,,1,technique<--->technique
T1203,T1592.002,Undirected,18860,technique-technique,,2,technique<--->technique
T1203,T1589,Undirected,18861,technique-technique,,1,technique<--->technique
T1203,T1589.001,Undirected,18862,technique-technique,,3,technique<--->technique
T1203,T1589.002,Undirected,18863,technique-technique,,4,technique<--->technique
T1203,T1589.003,Undirected,18864,technique-technique,,1,technique<--->technique
T1203,T1590.001,Undirected,18865,technique-technique,,1,technique<--->technique
T1203,T1590.005,Undirected,18866,technique-technique,,1,technique<--->technique
T1203,T1591,Undirected,18867,technique-technique,,1,technique<--->technique
T1203,T1591.002,Undirected,18868,technique-technique,,2,technique<--->technique
T1203,T1591.004,Undirected,18869,technique-technique,,1,technique<--->technique
T1203,T1564.001,Undirected,18870,technique-technique,,6,technique<--->technique
T1203,T1564.002,Undirected,18871,technique-technique,,1,technique<--->technique
T1203,T1564.003,Undirected,18872,technique-technique,,4,technique<--->technique
T1203,T1564.004,Undirected,18873,technique-technique,,1,technique<--->technique
T1203,T1574.001,Undirected,18874,technique-technique,,3,technique<--->technique
T1203,T1574.002,Undirected,18875,technique-technique,,12,technique<--->technique
T1203,T1574.006,Undirected,18876,technique-technique,,1,technique<--->technique
T1203,T1574.013,Undirected,18877,technique-technique,,1,technique<--->technique
T1203,T1562.002,Undirected,18878,technique-technique,,3,technique<--->technique
T1203,T1562.004,Undirected,18879,technique-technique,,3,technique<--->technique
T1203,T1562.001,Undirected,18880,technique-technique,,4,technique<--->technique
T1203,T1070,Undirected,18881,technique-technique,,2,technique<--->technique
T1203,T1070.003,Undirected,18882,technique-technique,,2,technique<--->technique
T1203,T1070.001,Undirected,18883,technique-technique,,4,technique<--->technique
T1203,T1070.004,Undirected,18884,technique-technique,,15,technique<--->technique
T1203,T1070.005,Undirected,18885,technique-technique,,1,technique<--->technique
T1203,T1070.006,Undirected,18886,technique-technique,,4,technique<--->technique
T1203,T1202,Undirected,18887,technique-technique,,1,technique<--->technique
T1203,T1105,Undirected,18888,technique-technique,,25,technique<--->technique
T1203,T1056.001,Undirected,18889,technique-technique,,9,technique<--->technique
T1203,T1559.001,Undirected,18890,technique-technique,,1,technique<--->technique
T1203,T1559.002,Undirected,18891,technique-technique,,7,technique<--->technique
T1203,T1534,Undirected,18892,technique-technique,,2,technique<--->technique
T1203,T1570,Undirected,18893,technique-technique,,2,technique<--->technique
T1203,T1036,Undirected,18894,technique-technique,,6,technique<--->technique
T1203,T1036.007,Undirected,18895,technique-technique,,1,technique<--->technique
T1203,T1036.001,Undirected,18896,technique-technique,,1,technique<--->technique
T1203,T1036.004,Undirected,18897,technique-technique,,5,technique<--->technique
T1203,T1036.005,Undirected,18898,technique-technique,,15,technique<--->technique
T1203,T1036.003,Undirected,18899,technique-technique,,2,technique<--->technique
T1203,T1036.002,Undirected,18900,technique-technique,,2,technique<--->technique
T1203,T1112,Undirected,18901,technique-technique,,5,technique<--->technique
T1203,T1621,Undirected,18902,technique-technique,,1,technique<--->technique
T1203,T1104,Undirected,18903,technique-technique,,4,technique<--->technique
T1203,T1106,Undirected,18904,technique-technique,,5,technique<--->technique
T1203,T1498,Undirected,18905,technique-technique,,1,technique<--->technique
T1203,T1046,Undirected,18906,technique-technique,,7,technique<--->technique
T1203,T1135,Undirected,18907,technique-technique,,5,technique<--->technique
T1203,T1040,Undirected,18908,technique-technique,,3,technique<--->technique
T1203,T1095,Undirected,18909,technique-technique,,2,technique<--->technique
T1203,T1571,Undirected,18910,technique-technique,,4,technique<--->technique
T1203,T1003,Undirected,18911,technique-technique,,6,technique<--->technique
T1203,T1003.005,Undirected,18912,technique-technique,,2,technique<--->technique
T1203,T1003.006,Undirected,18913,technique-technique,,1,technique<--->technique
T1203,T1003.004,Undirected,18914,technique-technique,,4,technique<--->technique
T1203,T1003.001,Undirected,18915,technique-technique,,10,technique<--->technique
T1203,T1003.003,Undirected,18916,technique-technique,,3,technique<--->technique
T1203,T1003.002,Undirected,18917,technique-technique,,2,technique<--->technique
T1203,T1027,Undirected,18918,technique-technique,,23,technique<--->technique
T1203,T1027.001,Undirected,18919,technique-technique,,7,technique<--->technique
T1203,T1027.004,Undirected,18920,technique-technique,,1,technique<--->technique
T1203,T1027.006,Undirected,18921,technique-technique,,1,technique<--->technique
T1203,T1027.005,Undirected,18922,technique-technique,,2,technique<--->technique
T1203,T1027.002,Undirected,18923,technique-technique,,8,technique<--->technique
T1203,T1027.003,Undirected,18924,technique-technique,,6,technique<--->technique
